lat,lon,month,price_index
16.98,96.07,2021-10-01,1.45
16.98,96.07,2021-11-01,1.46
16.98,96.07,2021-12-01,1.48
16.98,96.07,2022-01-01,1.46
16.98,96.07,2022-02-01,1.55
16.98,96.07,2022-03-01,1.84
16.98,96.07,2022-04-01,1.76
16.98,96.07,2022-05-01,1.84
16.98,96.07,2022-06-01,2.07
16.98,96.07,2022-07-01,1.89
16.98,96.07,2022-08-01,2.17
16.98,96.07,2022-09-01,2.18
16.98,96.07,2022-10-01,1.95
16.98,96.07,2022-11-01,1.9
16.98,96.07,2022-12-01,1.88
16.98,96.07,2023-01-01,1.92
16.98,96.07,2023-02-01,1.98
16.98,96.07,2023-03-01,2.02
16.98,96.07,2023-04-01,2.12
16.98,96.07,2023-05-01,2.19
16.98,96.07,2023-06-01,2.3
16.98,96.07,2023-07-01,2.38
16.98,96.07,2023-08-01,2.45
16.98,96.07,2023-09-01,2.47
16.98,96.07,2023-10-01,2.43
16.98,96.07,2023-11-01,2.46
16.98,96.07,2023-12-01,2.51
20.06,92.99,2021-01-01,1.04
20.06,92.99,2021-02-01,0.96
20.06,92.99,2021-03-01,0.98
20.06,92.99,2021-04-01,1
20.06,92.99,2021-05-01,1.19
20.06,92.99,2021-06-01,1.04
20.06,92.99,2021-07-01,1.01
20.06,92.99,2021-08-01,1.08
20.06,92.99,2021-09-01,1.07
20.06,92.99,2021-10-01,1.21
20.06,92.99,2021-11-01,1.52
20.06,92.99,2021-12-01,1.39
20.06,92.99,2022-01-01,1.47
20.06,92.99,2022-02-01,1.8
20.06,92.99,2022-03-01,1.9
20.06,92.99,2022-04-01,2.04
20.06,92.99,2022-05-01,2.1
20.06,92.99,2022-06-01,2.31
20.06,92.99,2022-07-01,2.12
20.06,92.99,2022-08-01,2.46
20.06,92.99,2022-09-01,2.8
20.06,92.99,2022-10-01,2.42
20.06,92.99,2022-11-01,2.05
20.06,92.99,2022-12-01,2.09
20.06,92.99,2023-01-01,2.14
20.06,92.99,2023-02-01,2.22
20.06,92.99,2023-03-01,2.4
20.06,92.99,2023-04-01,2.43
20.06,92.99,2023-05-01,2.63
20.06,92.99,2023-06-01,2.83
20.06,92.99,2023-07-01,3.01
20.06,92.99,2023-08-01,3.26
20.06,92.99,2023-09-01,2.91
20.06,92.99,2023-10-01,2.65
20.06,92.99,2023-11-01,3.54
20.06,92.99,2023-12-01,4.42
21.43,97.44,2021-01-01,1.02
21.43,97.44,2021-02-01,1.01
21.43,97.44,2021-03-01,1.05
21.43,97.44,2021-04-01,1.07
21.43,97.44,2021-05-01,1.16
21.43,97.44,2021-06-01,1.16
21.43,97.44,2021-07-01,1.2
21.43,97.44,2021-08-01,1.27
21.43,97.44,2021-09-01,1.33
21.43,97.44,2021-10-01,1.42
21.43,97.44,2021-11-01,1.4
21.43,97.44,2021-12-01,1.41
21.43,97.44,2022-01-01,1.45
21.43,97.44,2022-02-01,1.54
21.43,97.44,2022-03-01,1.74
21.43,97.44,2022-04-01,1.75
21.43,97.44,2022-05-01,1.79
21.43,97.44,2022-06-01,1.9
21.43,97.44,2022-07-01,1.94
21.43,97.44,2022-08-01,2.18
21.43,97.44,2022-09-01,2.37
21.43,97.44,2022-10-01,2.34
21.43,97.44,2022-11-01,2.35
21.43,97.44,2022-12-01,2.29
21.43,97.44,2023-01-01,2.29
21.43,97.44,2023-02-01,2.4
21.43,97.44,2023-03-01,2.47
21.43,97.44,2023-04-01,2.49
21.43,97.44,2023-05-01,2.5
21.43,97.44,2023-06-01,2.53
21.43,97.44,2023-07-01,2.73
21.43,97.44,2023-08-01,2.85
21.43,97.44,2023-09-01,2.89
21.43,97.44,2023-10-01,2.84
21.43,97.44,2023-11-01,2.93
21.43,97.44,2023-12-01,2.85
20.14,92.89,2021-01-01,0.86
20.14,92.89,2021-02-01,0.86
20.14,92.89,2021-03-01,1.06
20.14,92.89,2021-04-01,1.2
20.14,92.89,2021-05-01,1.17
20.14,92.89,2021-06-01,1.15
20.14,92.89,2021-07-01,1.07
20.14,92.89,2021-08-01,1.12
20.14,92.89,2021-09-01,1.28
20.14,92.89,2021-10-01,1.36
20.14,92.89,2021-11-01,1.3
20.14,92.89,2021-12-01,1.31
20.14,92.89,2022-01-01,1.34
20.14,92.89,2022-02-01,1.65
20.14,92.89,2022-03-01,1.63
20.14,92.89,2022-04-01,1.73
20.14,92.89,2022-05-01,1.89
20.14,92.89,2022-06-01,2.01
20.14,92.89,2022-07-01,2.05
20.14,92.89,2022-08-01,1.96
20.14,92.89,2022-09-01,1.94
20.14,92.89,2022-10-01,1.76
20.14,92.89,2022-11-01,2.19
20.14,92.89,2022-12-01,2.27
20.14,92.89,2023-01-01,2.18
20.14,92.89,2023-02-01,2.26
20.14,92.89,2023-03-01,2.36
20.14,92.89,2023-04-01,2.42
20.14,92.89,2023-05-01,2.47
20.14,92.89,2023-06-01,2.57
20.14,92.89,2023-07-01,2.52
20.14,92.89,2023-08-01,3.13
20.14,92.89,2023-09-01,2.85
20.14,92.89,2023-10-01,3.26
20.14,92.89,2023-11-01,3.34
20.14,92.89,2023-12-01,3.74
24.21,94.31,2021-01-01,1.07
24.21,94.31,2021-02-01,1.1
24.21,94.31,2021-03-01,1.14
24.21,94.31,2021-04-01,1.17
24.21,94.31,2021-05-01,1.18
24.21,94.31,2021-06-01,1.17
24.21,94.31,2021-07-01,1.24
24.21,94.31,2021-08-01,1.31
24.21,94.31,2021-09-01,1.42
24.21,94.31,2021-10-01,1.58
24.21,94.31,2021-11-01,1.59
24.21,94.31,2021-12-01,1.6
24.21,94.31,2022-01-01,1.65
24.21,94.31,2022-02-01,1.71
24.21,94.31,2022-03-01,1.72
24.21,94.31,2022-04-01,1.76
24.21,94.31,2022-05-01,1.69
24.21,94.31,2022-06-01,1.77
24.21,94.31,2022-07-01,1.8
24.21,94.31,2022-08-01,1.85
24.21,94.31,2022-09-01,2.47
24.21,94.31,2022-10-01,2.51
24.21,94.31,2022-11-01,2.53
24.21,94.31,2022-12-01,2.46
24.21,94.31,2023-01-01,2.36
24.21,94.31,2023-02-01,2.32
24.21,94.31,2023-03-01,2.39
24.21,94.31,2023-04-01,2.5
24.21,94.31,2023-05-01,2.74
24.21,94.31,2023-06-01,2.78
24.21,94.31,2023-07-01,3.08
24.21,94.31,2023-08-01,3.65
24.21,94.31,2023-09-01,3.56
24.21,94.31,2023-10-01,3.47
24.21,94.31,2023-11-01,3.32
24.21,94.31,2023-12-01,3.41
26.36,96.72,2021-01-01,1.06
26.36,96.72,2021-02-01,1.11
26.36,96.72,2021-03-01,1.2
26.36,96.72,2021-04-01,1.27
26.36,96.72,2021-05-01,1.41
26.36,96.72,2021-06-01,1.4
26.36,96.72,2021-07-01,1.41
26.36,96.72,2021-08-01,1.45
26.36,96.72,2021-09-01,1.57
26.36,96.72,2021-10-01,1.75
26.36,96.72,2021-11-01,1.81
26.36,96.72,2021-12-01,1.73
26.36,96.72,2022-01-01,1.68
26.36,96.72,2022-02-01,1.68
26.36,96.72,2022-03-01,1.99
26.36,96.72,2022-04-01,2.11
26.36,96.72,2022-05-01,2.14
26.36,96.72,2022-06-01,2.35
26.36,96.72,2022-07-01,2.4
26.36,96.72,2022-08-01,2.78
26.36,96.72,2022-09-01,3.19
26.36,96.72,2022-10-01,3.1
26.36,96.72,2022-11-01,3.09
26.36,96.72,2022-12-01,3.05
26.36,96.72,2023-01-01,3.01
26.36,96.72,2023-02-01,3.07
26.36,96.72,2023-03-01,2.94
26.36,96.72,2023-04-01,3.17
26.36,96.72,2023-05-01,3.12
26.36,96.72,2023-06-01,3.28
26.36,96.72,2023-07-01,3.87
26.36,96.72,2023-08-01,4.32
26.36,96.72,2023-09-01,4.34
26.36,96.72,2023-10-01,4.35
26.36,96.72,2023-11-01,4.69
26.36,96.72,2023-12-01,4.73
22.5,98.4,2021-01-01,1.46
22.5,98.4,2021-02-01,1.5
22.5,98.4,2021-03-01,1.59
22.5,98.4,2021-04-01,1.62
22.5,98.4,2021-05-01,1.84
22.5,98.4,2021-06-01,1.88
22.5,98.4,2021-07-01,1.95
22.5,98.4,2021-08-01,2
22.5,98.4,2021-09-01,2.24
22.5,98.4,2021-10-01,2.37
22.5,98.4,2021-11-01,2.38
22.5,98.4,2021-12-01,2.39
22.5,98.4,2022-01-01,2.46
22.5,98.4,2022-02-01,2.41
22.5,98.4,2022-03-01,2.06
22.5,98.4,2022-04-01,2.1
22.5,98.4,2022-05-01,2.12
22.5,98.4,2022-06-01,2.23
22.5,98.4,2022-07-01,2.26
22.5,98.4,2022-08-01,2.51
22.5,98.4,2022-09-01,2.8
22.5,98.4,2022-10-01,2.8
22.5,98.4,2022-11-01,2.84
22.5,98.4,2022-12-01,2.8
22.5,98.4,2023-01-01,2.75
22.5,98.4,2023-02-01,2.86
22.5,98.4,2023-03-01,3.13
22.5,98.4,2023-04-01,3.17
22.5,98.4,2023-05-01,3.28
22.5,98.4,2023-06-01,3.3
22.5,98.4,2023-07-01,3.37
22.5,98.4,2023-08-01,3.52
22.5,98.4,2023-09-01,3.57
22.5,98.4,2023-10-01,3.54
22.5,98.4,2023-11-01,3.89
22.5,98.4,2023-12-01,3.84
12.09,99.01,2021-01-01,0.88
12.09,99.01,2021-02-01,0.93
12.09,99.01,2021-03-01,0.99
12.09,99.01,2021-04-01,1.01
12.09,99.01,2021-05-01,1.08
12.09,99.01,2021-06-01,1.08
12.09,99.01,2021-07-01,1.11
12.09,99.01,2021-08-01,1.21
12.09,99.01,2021-09-01,1.33
12.09,99.01,2021-10-01,1.44
12.09,99.01,2021-11-01,1.41
12.09,99.01,2021-12-01,1.43
12.09,99.01,2022-01-01,1.47
12.09,99.01,2022-02-01,1.56
12.09,99.01,2022-03-01,1.72
12.09,99.01,2022-04-01,1.7
12.09,99.01,2022-05-01,1.75
12.09,99.01,2022-06-01,1.86
12.09,99.01,2022-07-01,1.89
12.09,99.01,2022-08-01,2.25
12.09,99.01,2022-09-01,2.34
12.09,99.01,2022-10-01,2.18
12.09,99.01,2022-11-01,2.15
12.09,99.01,2022-12-01,2.1
12.09,99.01,2023-01-01,2.1
12.09,99.01,2023-02-01,2.19
12.09,99.01,2023-03-01,2.29
12.09,99.01,2023-04-01,2.34
12.09,99.01,2023-05-01,2.37
12.09,99.01,2023-06-01,2.4
12.09,99.01,2023-07-01,2.48
12.09,99.01,2023-08-01,2.74
12.09,99.01,2023-09-01,2.74
12.09,99.01,2023-10-01,2.7
12.09,99.01,2023-11-01,2.7
12.09,99.01,2023-12-01,2.6
23.72,98.71,2021-01-01,1.52
23.72,98.71,2021-02-01,1.53
23.72,98.71,2021-03-01,1.61
23.72,98.71,2021-04-01,1.61
23.72,98.71,2021-05-01,1.79
23.72,98.71,2021-06-01,1.88
23.72,98.71,2021-07-01,1.94
23.72,98.71,2021-08-01,2.13
23.72,98.71,2021-09-01,2.27
23.72,98.71,2021-10-01,2.25
23.72,98.71,2021-11-01,1.98
23.72,98.71,2021-12-01,2.15
23.72,98.71,2022-01-01,2.41
23.72,98.71,2022-02-01,2.45
23.72,98.71,2022-03-01,2.53
23.72,98.71,2022-04-01,2.08
23.72,98.71,2022-05-01,2.21
23.72,98.71,2022-06-01,2.38
23.72,98.71,2022-07-01,2.42
23.72,98.71,2022-08-01,2.53
23.72,98.71,2022-09-01,2.88
23.72,98.71,2022-10-01,3
23.72,98.71,2022-11-01,3.17
23.72,98.71,2022-12-01,3.23
23.72,98.71,2023-01-01,2.88
23.72,98.71,2023-02-01,3.1
23.72,98.71,2023-03-01,3.34
23.72,98.71,2023-04-01,3.37
23.72,98.71,2023-05-01,3.47
23.72,98.71,2023-06-01,3.54
23.72,98.71,2023-07-01,3.45
23.72,98.71,2023-08-01,3.55
23.72,98.71,2023-09-01,3.89
23.72,98.71,2023-10-01,3.89
23.72,98.71,2023-11-01,4.09
23.72,98.71,2023-12-01,3.97
21.01,92.51,2021-01-01,0.93
21.01,92.51,2021-02-01,1
21.01,92.51,2021-03-01,1
21.01,92.51,2021-04-01,1.01
21.01,92.51,2021-05-01,1.05
21.01,92.51,2021-06-01,1.02
21.01,92.51,2021-07-01,1.05
21.01,92.51,2021-08-01,1.1
21.01,92.51,2021-09-01,1.23
21.01,92.51,2021-10-01,1.34
21.01,92.51,2021-11-01,1.26
21.01,92.51,2021-12-01,1.27
21.01,92.51,2022-01-01,1.32
21.01,92.51,2022-02-01,1.4
21.01,92.51,2022-03-01,1.76
21.01,92.51,2022-04-01,1.85
21.01,92.51,2022-05-01,1.89
21.01,92.51,2022-06-01,2.01
21.01,92.51,2022-07-01,2.07
21.01,92.51,2022-08-01,2.49
21.01,92.51,2022-09-01,2.72
21.01,92.51,2022-10-01,2.51
21.01,92.51,2022-11-01,2.46
21.01,92.51,2022-12-01,2.06
21.01,92.51,2023-01-01,2.01
21.01,92.51,2023-02-01,2.04
21.01,92.51,2023-03-01,2.18
21.01,92.51,2023-04-01,2.25
21.01,92.51,2023-05-01,2.3
21.01,92.51,2023-06-01,2.33
21.01,92.51,2023-07-01,2.48
21.01,92.51,2023-08-01,2.74
21.01,92.51,2023-09-01,2.77
21.01,92.51,2023-10-01,2.77
21.01,92.51,2023-11-01,3.51
21.01,92.51,2023-12-01,4.67
21.2,92.2,2021-01-01,1
21.2,92.2,2021-02-01,1.04
21.2,92.2,2021-03-01,1.03
21.2,92.2,2021-04-01,1.07
21.2,92.2,2021-05-01,1.08
21.2,92.2,2021-06-01,1.07
21.2,92.2,2021-07-01,1.09
21.2,92.2,2021-08-01,1.13
21.2,92.2,2021-09-01,1.22
21.2,92.2,2021-10-01,1.29
21.2,92.2,2021-11-01,1.28
21.2,92.2,2021-12-01,1.29
21.2,92.2,2022-01-01,1.29
21.2,92.2,2022-02-01,1.38
21.2,92.2,2022-03-01,1.67
21.2,92.2,2022-04-01,1.84
21.2,92.2,2022-05-01,1.87
21.2,92.2,2022-06-01,1.99
21.2,92.2,2022-07-01,2.05
21.2,92.2,2022-08-01,2.47
21.2,92.2,2022-09-01,2.7
21.2,92.2,2022-10-01,2.49
21.2,92.2,2022-11-01,2.43
21.2,92.2,2022-12-01,2.09
21.2,92.2,2023-01-01,2
21.2,92.2,2023-02-01,2.04
21.2,92.2,2023-03-01,2.16
21.2,92.2,2023-04-01,2.17
21.2,92.2,2023-05-01,2.29
21.2,92.2,2023-06-01,2.31
21.2,92.2,2023-07-01,2.56
21.2,92.2,2023-08-01,2.76
21.2,92.2,2023-09-01,2.8
21.2,92.2,2023-10-01,2.77
21.2,92.2,2023-11-01,3.43
21.2,92.2,2023-12-01,4.1
17.21,97.13,2021-01-01,0.89
17.21,97.13,2021-02-01,0.9
17.21,97.13,2021-03-01,0.94
17.21,97.13,2021-04-01,0.96
17.21,97.13,2021-05-01,1
17.21,97.13,2021-06-01,1.01
17.21,97.13,2021-07-01,1.06
17.21,97.13,2021-08-01,1.15
17.21,97.13,2021-09-01,1.3
17.21,97.13,2021-10-01,1.36
17.21,97.13,2021-11-01,1.37
17.21,97.13,2021-12-01,1.37
17.21,97.13,2022-01-01,1.41
17.21,97.13,2022-02-01,1.53
17.21,97.13,2022-03-01,1.71
17.21,97.13,2022-04-01,1.72
17.21,97.13,2022-05-01,1.75
17.21,97.13,2022-06-01,1.83
17.21,97.13,2022-07-01,1.88
17.21,97.13,2022-08-01,2.15
17.21,97.13,2022-09-01,2.15
17.21,97.13,2022-10-01,2.14
17.21,97.13,2022-11-01,2.08
17.21,97.13,2022-12-01,2.02
17.21,97.13,2023-01-01,2.02
17.21,97.13,2023-02-01,2.01
17.21,97.13,2023-03-01,2.07
17.21,97.13,2023-04-01,2.12
17.21,97.13,2023-05-01,2.24
17.21,97.13,2023-06-01,2.26
17.21,97.13,2023-07-01,2.49
17.21,97.13,2023-08-01,2.61
17.21,97.13,2023-09-01,2.6
17.21,97.13,2023-10-01,2.58
17.21,97.13,2023-11-01,2.55
17.21,97.13,2023-12-01,2.52
20.78,97.03,2021-01-01,0.94
20.78,97.03,2021-02-01,0.94
20.78,97.03,2021-03-01,0.98
20.78,97.03,2021-04-01,1
20.78,97.03,2021-05-01,1.08
20.78,97.03,2021-06-01,1.09
20.78,97.03,2021-07-01,1.12
20.78,97.03,2021-08-01,1.24
20.78,97.03,2021-09-01,1.29
20.78,97.03,2021-10-01,1.42
20.78,97.03,2021-11-01,1.38
20.78,97.03,2021-12-01,1.39
20.78,97.03,2022-01-01,1.45
20.78,97.03,2022-02-01,1.51
20.78,97.03,2022-03-01,1.71
20.78,97.03,2022-04-01,1.71
20.78,97.03,2022-05-01,1.71
20.78,97.03,2022-06-01,1.89
20.78,97.03,2022-07-01,1.93
20.78,97.03,2022-08-01,2.18
20.78,97.03,2022-09-01,2.47
20.78,97.03,2022-10-01,2.29
20.78,97.03,2022-11-01,2.23
20.78,97.03,2022-12-01,2.29
20.78,97.03,2023-01-01,2.27
20.78,97.03,2023-02-01,2.31
20.78,97.03,2023-03-01,2.58
20.78,97.03,2023-04-01,2.45
20.78,97.03,2023-05-01,2.49
20.78,97.03,2023-06-01,2.54
20.78,97.03,2023-07-01,2.55
20.78,97.03,2023-08-01,2.68
20.78,97.03,2023-09-01,2.77
20.78,97.03,2023-10-01,2.8
20.78,97.03,2023-11-01,2.83
20.78,97.03,2023-12-01,2.8
20.05,93.37,2021-01-01,0.86
20.05,93.37,2021-02-01,0.89
20.05,93.37,2021-03-01,0.94
20.05,93.37,2021-04-01,1.08
20.05,93.37,2021-05-01,1.09
20.05,93.37,2021-06-01,1.07
20.05,93.37,2021-07-01,1.13
20.05,93.37,2021-08-01,1.16
20.05,93.37,2021-09-01,1.29
20.05,93.37,2021-10-01,1.49
20.05,93.37,2021-11-01,1.44
20.05,93.37,2021-12-01,1.41
20.05,93.37,2022-01-01,1.48
20.05,93.37,2022-02-01,1.63
20.05,93.37,2022-03-01,2.04
20.05,93.37,2022-04-01,1.93
20.05,93.37,2022-05-01,1.9
20.05,93.37,2022-06-01,2.1
20.05,93.37,2022-07-01,2.05
20.05,93.37,2022-08-01,2.49
20.05,93.37,2022-09-01,2.78
20.05,93.37,2022-10-01,2.67
20.05,93.37,2022-11-01,2.25
20.05,93.37,2022-12-01,1.93
20.05,93.37,2023-01-01,2.07
20.05,93.37,2023-02-01,2.24
20.05,93.37,2023-03-01,2.23
20.05,93.37,2023-04-01,2.31
20.05,93.37,2023-05-01,2.45
20.05,93.37,2023-06-01,2.5
20.05,93.37,2023-07-01,2.75
20.05,93.37,2023-08-01,2.88
20.05,93.37,2023-09-01,3.12
20.05,93.37,2023-10-01,3.07
20.05,93.37,2023-11-01,3.33
20.05,93.37,2023-12-01,3.92
15.97,97.73,2021-01-01,0.82
15.97,97.73,2021-02-01,0.87
15.97,97.73,2021-03-01,0.9
15.97,97.73,2021-04-01,0.92
15.97,97.73,2021-05-01,0.97
15.97,97.73,2021-06-01,0.97
15.97,97.73,2021-07-01,1.06
15.97,97.73,2021-08-01,1.19
15.97,97.73,2021-09-01,1.33
15.97,97.73,2021-10-01,1.39
15.97,97.73,2021-11-01,1.4
15.97,97.73,2021-12-01,1.41
15.97,97.73,2022-01-01,1.46
15.97,97.73,2022-02-01,1.57
15.97,97.73,2022-03-01,1.7
15.97,97.73,2022-04-01,1.77
15.97,97.73,2022-05-01,1.79
15.97,97.73,2022-06-01,1.83
15.97,97.73,2022-07-01,1.86
15.97,97.73,2022-08-01,2.04
15.97,97.73,2022-09-01,2.12
15.97,97.73,2022-10-01,1.96
15.97,97.73,2022-11-01,1.94
15.97,97.73,2022-12-01,1.91
15.97,97.73,2023-01-01,1.91
15.97,97.73,2023-02-01,1.99
15.97,97.73,2023-03-01,2.21
15.97,97.73,2023-04-01,2.22
15.97,97.73,2023-05-01,2.29
15.97,97.73,2023-06-01,2.28
15.97,97.73,2023-07-01,2.76
15.97,97.73,2023-08-01,2.87
15.97,97.73,2023-09-01,2.9
15.97,97.73,2023-10-01,2.85
15.97,97.73,2023-11-01,2.92
15.97,97.73,2023-12-01,2.88
23.59,93.7,2021-01-01,0.96
23.59,93.7,2021-02-01,0.96
23.59,93.7,2021-03-01,1.09
23.59,93.7,2021-04-01,1.11
23.59,93.7,2021-05-01,1.11
23.59,93.7,2021-06-01,1.16
23.59,93.7,2021-07-01,1.17
23.59,93.7,2021-08-01,1.24
23.59,93.7,2021-09-01,1.37
23.59,93.7,2021-10-01,1.55
23.59,93.7,2021-11-01,1.56
23.59,93.7,2021-12-01,1.53
23.59,93.7,2022-01-01,1.54
23.59,93.7,2022-02-01,1.58
23.59,93.7,2022-03-01,1.8
23.59,93.7,2022-04-01,1.75
23.59,93.7,2022-05-01,1.68
23.59,93.7,2022-06-01,1.77
23.59,93.7,2022-07-01,1.81
23.59,93.7,2022-08-01,1.96
23.59,93.7,2022-09-01,2.32
23.59,93.7,2022-10-01,2.51
23.59,93.7,2022-11-01,2.41
23.59,93.7,2022-12-01,2.34
23.59,93.7,2023-01-01,2.33
23.59,93.7,2023-02-01,2.17
23.59,93.7,2023-03-01,2.23
23.59,93.7,2023-04-01,2.69
23.59,93.7,2023-05-01,2.75
23.59,93.7,2023-06-01,2.82
23.59,93.7,2023-07-01,2.93
23.59,93.7,2023-08-01,3.28
23.59,93.7,2023-09-01,3.37
23.59,93.7,2023-10-01,3.19
23.59,93.7,2023-11-01,3.24
23.59,93.7,2023-12-01,3.56
20.16,92.83,2021-01-01,0.79
20.16,92.83,2021-02-01,0.84
20.16,92.83,2021-03-01,0.86
20.16,92.83,2021-04-01,0.95
20.16,92.83,2021-05-01,0.99
20.16,92.83,2021-06-01,0.97
20.16,92.83,2021-07-01,1.06
20.16,92.83,2021-08-01,1.18
20.16,92.83,2021-09-01,1.29
20.16,92.83,2021-10-01,1.28
20.16,92.83,2021-11-01,1.33
20.16,92.83,2021-12-01,1.26
20.16,92.83,2022-01-01,1.32
20.16,92.83,2022-02-01,1.61
20.16,92.83,2022-03-01,1.68
20.16,92.83,2022-04-01,1.73
20.16,92.83,2022-05-01,1.75
20.16,92.83,2022-06-01,1.88
20.16,92.83,2022-07-01,1.92
20.16,92.83,2022-08-01,2.13
20.16,92.83,2022-09-01,2.03
20.16,92.83,2022-10-01,2.14
20.16,92.83,2022-11-01,1.85
20.16,92.83,2022-12-01,1.75
20.16,92.83,2023-01-01,1.98
20.16,92.83,2023-02-01,1.95
20.16,92.83,2023-03-01,2.18
20.16,92.83,2023-04-01,2.12
20.16,92.83,2023-05-01,2.31
20.16,92.83,2023-06-01,2.38
20.16,92.83,2023-07-01,2.61
20.16,92.83,2023-08-01,3.04
20.16,92.83,2023-09-01,2.89
20.16,92.83,2023-10-01,2.68
20.16,92.83,2023-11-01,3.08
20.16,92.83,2023-12-01,3.6
18.47,94.37,2021-01-01,0.85
18.47,94.37,2021-02-01,0.91
18.47,94.37,2021-03-01,1
18.47,94.37,2021-04-01,1.01
18.47,94.37,2021-05-01,1.04
18.47,94.37,2021-06-01,1.02
18.47,94.37,2021-07-01,1.1
18.47,94.37,2021-08-01,1.16
18.47,94.37,2021-09-01,1.19
18.47,94.37,2021-10-01,1.25
18.47,94.37,2021-11-01,1.24
18.47,94.37,2021-12-01,1.25
18.47,94.37,2022-01-01,1.29
18.47,94.37,2022-02-01,1.39
18.47,94.37,2022-03-01,1.6
18.47,94.37,2022-04-01,1.68
18.47,94.37,2022-05-01,1.73
18.47,94.37,2022-06-01,1.91
18.47,94.37,2022-07-01,1.91
18.47,94.37,2022-08-01,2.02
18.47,94.37,2022-09-01,2.09
18.47,94.37,2022-10-01,1.94
18.47,94.37,2022-11-01,1.92
18.47,94.37,2022-12-01,1.86
18.47,94.37,2023-01-01,1.84
18.47,94.37,2023-02-01,1.96
18.47,94.37,2023-03-01,2.09
18.47,94.37,2023-04-01,2.12
18.47,94.37,2023-05-01,2.15
18.47,94.37,2023-06-01,2.17
18.47,94.37,2023-07-01,2.27
18.47,94.37,2023-08-01,2.31
18.47,94.37,2023-09-01,2.32
18.47,94.37,2023-10-01,2.31
18.47,94.37,2023-11-01,2.61
18.47,94.37,2023-12-01,3.32
22.68,93.43,2021-01-01,1.17
22.68,93.43,2021-02-01,1.2
22.68,93.43,2021-03-01,1.23
22.68,93.43,2021-04-01,1.25
22.68,93.43,2021-05-01,1.24
22.68,93.43,2021-06-01,1.25
22.68,93.43,2021-07-01,1.43
22.68,93.43,2021-08-01,1.42
22.68,93.43,2021-09-01,1.41
22.68,93.43,2021-10-01,1.49
22.68,93.43,2021-11-01,1.57
22.68,93.43,2021-12-01,1.59
22.68,93.43,2022-01-01,1.7
22.68,93.43,2022-02-01,1.76
22.68,93.43,2022-03-01,1.74
22.68,93.43,2022-04-01,1.67
22.68,93.43,2022-05-01,1.54
22.68,93.43,2022-06-01,1.53
22.68,93.43,2022-07-01,1.57
22.68,93.43,2022-08-01,1.82
22.68,93.43,2022-09-01,2.1
22.68,93.43,2022-10-01,2.14
22.68,93.43,2022-11-01,2.26
22.68,93.43,2022-12-01,2.23
22.68,93.43,2023-01-01,2.2
22.68,93.43,2023-02-01,2.28
22.68,93.43,2023-03-01,2.16
22.68,93.43,2023-04-01,2.35
22.68,93.43,2023-05-01,2.67
22.68,93.43,2023-06-01,2.88
22.68,93.43,2023-07-01,2.97
22.68,93.43,2023-08-01,2.96
22.68,93.43,2023-09-01,3.01
22.68,93.43,2023-10-01,2.98
22.68,93.43,2023-11-01,3.02
22.68,93.43,2023-12-01,3.12
16.92,97.37,2021-01-01,0.87
16.92,97.37,2021-02-01,0.89
16.92,97.37,2021-03-01,0.97
16.92,97.37,2021-04-01,1
16.92,97.37,2021-05-01,1.08
16.92,97.37,2021-06-01,1.07
16.92,97.37,2021-07-01,1.13
16.92,97.37,2021-08-01,1.19
16.92,97.37,2021-09-01,1.33
16.92,97.37,2021-10-01,1.38
16.92,97.37,2021-11-01,1.39
16.92,97.37,2021-12-01,1.4
16.92,97.37,2022-01-01,1.45
16.92,97.37,2022-02-01,1.57
16.92,97.37,2022-03-01,1.7
16.92,97.37,2022-04-01,1.74
16.92,97.37,2022-05-01,1.76
16.92,97.37,2022-06-01,1.83
16.92,97.37,2022-07-01,1.86
16.92,97.37,2022-08-01,2.06
16.92,97.37,2022-09-01,2.1
16.92,97.37,2022-10-01,1.97
16.92,97.37,2022-11-01,1.96
16.92,97.37,2022-12-01,1.97
16.92,97.37,2023-01-01,1.97
16.92,97.37,2023-02-01,2.05
16.92,97.37,2023-03-01,2.09
16.92,97.37,2023-04-01,2.12
16.92,97.37,2023-05-01,2.22
16.92,97.37,2023-06-01,2.23
16.92,97.37,2023-07-01,2.53
16.92,97.37,2023-08-01,2.69
16.92,97.37,2023-09-01,2.72
16.92,97.37,2023-10-01,2.67
16.92,97.37,2023-11-01,2.58
16.92,97.37,2023-12-01,2.61
13.86,98.27,2021-01-01,0.97
13.86,98.27,2021-02-01,1.02
13.86,98.27,2021-03-01,0.99
13.86,98.27,2021-04-01,1.01
13.86,98.27,2021-05-01,1.07
13.86,98.27,2021-06-01,1.04
13.86,98.27,2021-07-01,1.11
13.86,98.27,2021-08-01,1.2
13.86,98.27,2021-09-01,1.3
13.86,98.27,2021-10-01,1.41
13.86,98.27,2021-11-01,1.39
13.86,98.27,2021-12-01,1.4
13.86,98.27,2022-01-01,1.49
13.86,98.27,2022-02-01,1.63
13.86,98.27,2022-03-01,1.66
13.86,98.27,2022-04-01,1.71
13.86,98.27,2022-05-01,1.72
13.86,98.27,2022-06-01,1.81
13.86,98.27,2022-07-01,1.86
13.86,98.27,2022-08-01,2.27
13.86,98.27,2022-09-01,2.46
13.86,98.27,2022-10-01,2.24
13.86,98.27,2022-11-01,2.18
13.86,98.27,2022-12-01,2.12
13.86,98.27,2023-01-01,2.11
13.86,98.27,2023-02-01,2.18
